ID	Length	Taxa_id	Species	Lineage
S004217337	1442	1249101	Mycobacterium celeriflavum	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004223177	1420	1431246	Mycobacterium anyangense	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004229399	1480	767916	Mycobacterium paraense	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004232382	1492	1552759	Mycobacterium grossiae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004252908	1504	1430326	Mycobacterium decipiens	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004452944	1384	1578165	Mycobacterium saopaulense	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004473545	1510	470074	Mycobacterium angelicum	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004507217	1419	1648871	Mycobacterium oryzae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004531014	1354	1534349	Mycobacterium helvum	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004531015	1355	1534348	Mycobacterium sarraceniae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004540065	1462	1649257	Mycobacterium arcueilense	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004540305	1305	1767	Mycobacterium intracellulare	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004540372	1471	1641992	Mycobacterium lutetiense	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S004540375	1460	1641990	Mycobacterium montmartrense	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Mycobacteriaceae; Mycobacterium
S000274027	1519	264148	Millisia brevis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Millisia
S000009671	1472	53429	Nocardia flavorosea	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000117794	1446	225051	Nocardia alba	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000147173	1474	208602	Nocardia puris	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000275499	1442	209246	Nocardia inohanensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000277251	1499	209247	Nocardia yamanashiensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000319460	1514	228602	Nocardia arthritidis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000364783	1498	263910	Nocardia anaemiae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000366395	1489	145285	Nocardia ignorata	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000372064	1405	282684	Nocardia miyunensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000372065	1409	282685	Nocardia jiangxiensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000382713	1476	96468	Nocardia vinacea	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000385517	1403	209252	Nocardia asiatica	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000388262	1422	95162	Nocardia beijingensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000389343	1457	120957	Nocardia abscessus	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000390523	1462	134984	Nocardia fluminea	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394018	1492	1824	Nocardia asteroides	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394026	1494	135487	Nocardia cyriacigeorgica	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394027	1492	37330	Nocardia nova	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394034	1492	37328	Nocardia carnea	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394037	1494	37326	Nocardia brasiliensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394038	1492	37332	Nocardia seriolae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394039	1494	37327	Nocardia brevicatena	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394040	1494	114259	Nocardia paucivorans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394041	1492	45979	Nocardia pseudobrasiliensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394043	1492	53432	Nocardia uniformis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394044	1492	1822	Nocardia vaccinii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394045	1492	189540	Nocardia pseudovaccinii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394046	1494	37333	Nocardia transvalensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394048	1493	53428	Nocardia crassostreae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394049	1494	53431	Nocardia salmonicida	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394050	1494	134962	Nocardia soli	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394051	1494	165807	Nocardia salmonicida	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394053	1492	134964	Nocardia africana	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394054	1494	132249	Nocardia veterana	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394066	1492	1823	Nocardia otitidiscaviarum	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000394500	1426	184756	Nocardia caishijiensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000405733	1474	236511	Nocardia neocaledoniensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000416125	1487	248551	Nocardia testacea	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000439506	1497	228599	Nocardia higoensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000439507	1499	228600	Nocardia araoensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000439508	1453	228601	Nocardia pneumoniae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000444302	1513	299618	Nocardia lijiangensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000469604	1448	259390	Nocardia takedensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000469847	1446	290231	Nocardia exalbida	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000485121	1434	261477	Nocardia kruczakiae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000544289	1483	300029	Nocardia elegans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000564691	1415	248552	Nocardia sienata	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000564912	1367	257274	Nocardia vermiculata	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000564913	1440	257275	Nocardia thailandica	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000564915	1515	257277	Nocardia aobensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000564919	1472	257281	Nocardia concava	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000568819	1485	455432	Nocardia terpenica	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000615998	1428	352869	Nocardia gamkensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000632612	1395	328049	Nocardia jejuensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000635286	1397	358707	Nocardia harenae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000690802	1400	382504	Nocardia jinanensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000721926	1415	209249	Nocardia niigatensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000728198	1493	404580	Nocardia acidivorans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000734941	1474	404578	Nocardia amamiensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000736443	1427	204891	Nocardia iowensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000750222	1321	356145	Nocardia ninae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000824782	1464	426716	Nocardia rhamnosiphila	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000941845	1407	419477	Nocardia speluncae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S001016081	1477	1223548	Nocardia mikamii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S001095511	1388	480035	Nocardia wallacei	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S001095512	1414	480036	Nocardia blacklockiae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S001168836	1348	472158	Nocardia altamirensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S001351203	1441	626084	Nocardia niwae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S001549192	1386	648753	Nocardia callitridis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S001875390	1511	714130	Nocardia artemisiae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002166939	1441	756689	Nocardia amikacinitolerans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002226173	1459	860242	Nocardia endophytica	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002234058	1469	882446	Nocardia goodfellowii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002234059	1482	882447	Nocardia thraciensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002304608	1432	1223546	Nocardia grenadensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002304680	1504	279262	Nocardia mexicana	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002960657	1439	1141647	Nocardia arizonensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002961265	1441	1141657	Nocardia vulneris	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002963792	1503	1124754	Nocardia zapadnayensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S002964346	1462	1128672	Nocardia sungurluensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S003301281	1465	1215925	Nocardia bhagyanarayanae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S003616578	1451	1224718	Nocardia aciditolerans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S004009529	1544	341199	Nocardia kroppenstedtii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S004082093	1500	1463564	Nocardia casuarinae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S004126373	1399	1522140	Nocardia xestospongiae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S004450384	1477	225051	Nocardia halotolerans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S004477901	1511	1616106	Nocardia camponoti	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S004477922	1512	1616107	Nocardia lasii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S004480623	1423	1691563	Nocardia jiangsuensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Nocardia
S000012413	1424	1828	Rhodococcus fascians	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000015177	1493	132919	Rhodococcus jostii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000126126	1492	43767	Rhodococcus hoagii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000131207	1498	45461	Rhodococcus percolatus	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000322868	1409	191292	Rhodococcus aetherivorans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000334611	1348	172041	Rhodococcus baikonurensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000359172	1395	263849	Rhodococcus phenolicus	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000364372	1474	38311	Rhodococcus marinonascens	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000364376	1476	38312	Rhodococcus rhodnii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000364380	1481	1830	Rhodococcus ruber	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000364385	1481	37919	Rhodococcus opacus	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000384429	1331	168276	Rhodococcus tukisamuensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000387216	1473	99653	Rhodococcus koreensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000388573	1477	103816	Rhodococcus pyridinivorans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000394065	1494	53972	Rhodococcus corynebacterioides	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000403334	1403	223392	Rhodococcus gordoniae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000412016	1510	262776	Rhodococcus imtechensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000424749	1467	293050	Rhodococcus kroppenstedtii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000438867	1481	38310	Rhodococcus coprophilus	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000499733	1411	183556	Rhodococcus maanshanensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000544287	1486	300028	Rhodococcus triatomae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000548352	1466	278209	Rhodococcus yunnanensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000558869	1484	334542	Rhodococcus qingshengii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000891048	1420	398843	Rhodococcus kyotonensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S000980546	1480	489916	Rhodococcus cercidiphylli	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S001152390	1489	345347	Rhodococcus qingshengii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S001875388	1516	714159	Rhodococcus artemisiae	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S002304572	1337	908616	Rhodococcus cerastii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S002304573	1364	908250	Rhodococcus trifolii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S002910527	1374	1049584	Rhodococcus qingshengii	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S002916717	1522	1055466	Rhodococcus canchipurensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S002918508	1400	1081097	Rhodococcus nanhaiensis	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S003313794	1382	1177578	Rhodococcus degradans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S004090910	1515	1500843	Rhodococcus biphenylivorans	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S004224125	1421	1529637	Rhodococcus aerolatus	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
S004228817	1537	1543852	Rhodococcus soli	Root; Bacteria; Actinobacteria; Actinobacteria; Mycobacteriales; Nocardiaceae; Rhodococcus
